1	100	9.0	411.0
1	101	9.0	420.0
1	102	4.0	424.0
2	103	4.0	4.0
2	104	14.0	18.0
2	105	4.0	22.0
2	106	4.0	26.0
2	107	4.0	30.0
2	108	4.0	34.0
2	109	4.0	38.0
2	110	4.0	42.0
2	111	4.0	46.0
2	112	4.0	50.0
2	113	4.0	54.0
2	114	4.0	58.0
2	115	4.0	62.0
2	116	4.0	66.0
2	117	4.0	70.0
2	118	4.0	74.0
2	119	4.0	78.0
2	120	4.0	82.0
2	121	4.0	86.0
2	122	4.0	90.0
2	123	4.0	94.0
2	124	4.0	98.0
2	125	4.0	102.0
2	126	4.0	106.0
2	127	4.0	110.0
2	128	4.0	114.0
2	129	4.0	118.0
2	130	4.0	122.0
2	131	4.0	126.0
2	132	4.0	130.0
2	133	4.0	134.0
2	134	4.0	138.0
2	135	4.0	142.0
2	136	4.0	146.0
2	137	-1.0	145.0
2	138	-1.0	144.0
2	139	9.0	153.0
2	140	9.0	162.0
2	141	9.0	171.0
2	142	4.0	175.0
2	143	4.0	179.0
2	144	14.0	193.0
2	145	4.0	197.0
2	146	4.0	201.0
2	147	4.0	205.0
2	148	4.0	209.0
2	149	4.0	213.0
2	150	4.0	217.0
2	151	4.0	221.0
2	152	4.0	225.0
2	153	4.0	229.0
2	154	4.0	233.0
2	155	4.0	237.0
2	156	4.0	241.0
2	157	4.0	245.0
2	158	4.0	249.0
2	159	4.0	253.0
2	160	4.0	257.0
2	161	4.0	261.0
2	162	4.0	265.0
2	163	4.0	269.0
2	164	4.0	273.0
2	165	4.0	277.0
2	166	4.0	281.0
2	167	4.0	285.0
2	168	4.0	289.0
2	169	4.0	293.0
2	170	4.0	297.0
2	171	4.0	301.0
2	172	4.0	305.0
2	173	4.0	309.0
2	174	4.0	313.0
2	175	4.0	317.0
2	176	4.0	321.0
2	177	4.0	325.0
2	178	4.0	329.0
2	179	4.0	333.0
2	180	4.0	337.0
2	181	4.0	341.0
2	182	4.0	345.0
2	183	4.0	349.0
2	184	4.0	353.0
2	185	4.0	357.0
2	186	4.0	361.0
2	187	4.0	365.0
2	188	4.0	369.0
2	189	4.0	373.0
2	190	4.0	377.0
2	191	4.0	381.0
2	192	4.0	385.0
2	193	4.0	389.0
2	194	4.0	393.0
2	195	4.0	397.0
2	196	4.0	401.0
2	197	4.0	405.0
2	198	4.0	409.0
2	199	4.0	413.0
2	200	4.0	417.0
2	201	4.0	421.0
2	202	4.0	425.0
2	203	4.0	429.0
2	204	4.0	433.0
2	205	4.0	437.0
2	206	4.0	441.0
2	207	4.0	445.0
2	208	4.0	449.0
2	209	4.0	453.0
2	210	4.0	457.0
2	211	4.0	461.0
2	212	4.0	465.0
2	213	4.0	469.0
2	214	4.0	473.0
2	215	4.0	477.0
2	216	4.0	481.0
2	217	4.0	485.0
2	218	4.0	489.0
2	219	4.0	493.0
2	220	4.0	497.0
2	221	4.0	501.0
2	222	4.0	505.0
2	223	4.0	509.0
2	224	4.0	513.0
2	225	4.0	517.0
2	226	4.0	521.0
2	227	4.0	525.0
2	228	4.0	529.0
2	229	4.0	533.0
2	230	4.0	537.0
2	231	4.0	541.0
2	232	4.0	545.0
2	233	4.0	549.0
2	234	4.0	553.0
2	235	4.0	557.0
2	236	4.0	561.0
2	237	4.0	565.0
2	238	4.0	569.0
2	239	4.0	573.0
2	240	4.0	577.0
2	241	4.0	581.0
2	242	4.0	585.0
2	243	4.0	589.0
2	244	4.0	593.0
2	245	4.0	597.0
2	246	4.0	601.0
2	247	4.0	605.0
2	248	4.0	609.0
2	249	4.0	613.0
2	250	4.0	617.0
2	251	-1.0	616.0
2	252	-1.0	615.0
2	253	9.0	624.0
2	254	9.0	633.0
2	255	9.0	642.0
2	256	4.0	646.0
3	257	4.0	4.0
3	258	14.0	18.0
3	259	4.0	22.0
3	260	4.0	26.0
3	261	4.0	30.0
3	262	4.0	34.0
3	263	4.0	38.0
3	264	4.0	42.0
3	265	4.0	46.0
3	266	4.0	50.0
3	267	4.0	54.0
3	268	4.0	58.0
3	269	4.0	62.0
3	270	4.0	66.0
3	271	4.0	70.0
3	272	4.0	74.0
3	273	4.0	78.0
3	274	4.0	82.0
3	275	4.0	86.0
3	276	4.0	90.0
3	277	4.0	94.0
3	278	4.0	98.0
3	279	4.0	102.0
3	280	4.0	106.0
3	281	4.0	110.0
3	282	4.0	114.0
3	283	4.0	118.0
3	284	4.0	122.0
3	285	4.0	126.0
3	286	4.0	130.0
3	287	4.0	134.0
3	288	4.0	138.0
3	289	4.0	142.0
3	290	4.0	146.0
3	291	4.0	150.0
3	292	4.0	154.0
3	293	4.0	158.0
3	294	4.0	162.0
3	295	4.0	166.0
3	296	4.0	170.0
3	297	4.0	174.0
3	298	4.0	178.0
3	299	4.0	182.0
3	300	4.0	186.0
3	301	4.0	190.0
3	302	4.0	194.0
3	303	-1.0	193.0
3	304	-1.0	192.0
3	305	9.0	201.0
3	306	9.0	210.0
3	307	14.0	224.0
4	308	14.0	14.0
4	309	14.0	28.0
4	310	4.0	32.0
4	311	4.0	36.0
4	312	4.0	40.0
4	313	4.0	44.0
4	314	4.0	48.0
4	315	4.0	52.0
4	316	4.0	56.0
4	317	4.0	60.0
4	318	4.0	64.0
4	319	4.0	68.0
4	320	4.0	72.0
4	321	4.0	76.0
4	322	4.0	80.0
4	323	4.0	84.0
4	324	4.0	88.0
4	325	4.0	92.0
4	326	4.0	96.0
4	327	4.0	100.0
4	328	4.0	104.0
4	329	4.0	108.0
4	330	-1.0	107.0
4	331	-1.0	106.0
4	332	9.0	115.0
4	333	9.0	124.0
4	334	9.0	133.0
4	335	4.0	137.0
5	336	4.0	4.0
5	337	14.0	18.0
5	338	4.0	22.0
5	339	4.0	26.0
5	340	4.0	30.0
5	341	4.0	34.0
5	342	4.0	38.0
5	343	4.0	42.0
5	344	4.0	46.0
5	345	4.0	50.0
5	346	4.0	54.0
5	347	4.0	58.0
5	348	4.0	62.0
5	349	4.0	66.0
5	350	4.0	70.0
5	351	4.0	74.0
5	352	4.0	78.0
5	353	4.0	82.0
5	354	4.0	86.0
5	355	4.0	90.0
5	356	4.0	94.0
5	357	4.0	98.0
5	358	4.0	102.0
5	359	4.0	106.0
5	360	4.0	110.0
5	361	4.0	114.0
5	362	4.0	118.0
5	363	-1.0	117.0
5	364	-1.0	116.0
5	365	14.0	130.0
6	366	14.0	14.0
7	367	14.0	14.0
7	368	14.0	28.0
7	369	4.0	32.0
7	370	4.0	36.0
7	371	4.0	40.0
7	372	4.0	44.0
7	373	4.0	48.0
7	374	4.0	52.0
7	375	4.0	56.0
7	376	4.0	60.0
7	377	4.0	64.0
7	378	4.0	68.0
7	379	4.0	72.0
7	380	4.0	76.0
7	381	4.0	80.0
7	382	4.0	84.0
7	383	4.0	88.0
7	384	-1.0	87.0
7	385	-1.0	86.0
7	386	9.0	95.0
7	387	9.0	104.0
7	388	14.0	118.0
8	389	14.0	14.0
8	390	14.0	28.0
8	391	4.0	32.0
8	392	4.0	36.0
8	393	4.0	40.0
8	394	4.0	44.0
8	395	4.0	48.0
8	396	4.0	52.0
8	397	4.0	56.0
8	398	4.0	60.0
8	399	4.0	64.0
8	400	4.0	68.0
8	401	4.0	72.0
8	402	4.0	76.0
8	403	4.0	80.0
8	404	4.0	84.0
8	405	4.0	88.0
8	406	4.0	92.0
8	407	4.0	96.0
8	408	4.0	100.0
8	409	4.0	104.0
8	410	4.0	108.0
8	411	4.0	112.0
8	412	4.0	116.0
8	413	4.0	120.0
8	414	4.0	124.0
8	415	4.0	128.0
8	416	4.0	132.0
8	417	-1.0	131.0
8	418	-1.0	130.0
8	419	9.0	139.0
8	420	9.0	148.0
8	421	9.0	157.0
8	422	4.0	161.0
9	423	4.0	4.0
9	424	14.0	18.0
9	425	4.0	22.0
9	426	4.0	26.0
9	427	4.0	30.0
9	428	4.0	34.0
9	429	4.0	38.0
9	430	4.0	42.0
9	431	4.0	46.0
9	432	4.0	50.0
9	433	4.0	54.0
9	434	4.0	58.0
9	435	4.0	62.0
9	436	4.0	66.0
9	437	4.0	70.0
9	438	4.0	74.0
9	439	4.0	78.0
9	440	4.0	82.0
9	441	4.0	86.0
9	442	4.0	90.0
9	443	4.0	94.0
9	444	4.0	98.0
9	445	4.0	102.0
9	446	4.0	106.0
9	447	4.0	110.0
9	448	4.0	114.0
9	449	4.0	118.0
9	450	4.0	122.0
9	451	-1.0	121.0
9	452	-1.0	120.0
9	453	9.0	129.0
9	454	9.0	138.0
9	455	14.0	152.0
10	456	14.0	14.0
10	457	14.0	28.0
10	458	4.0	32.0
10	459	4.0	36.0
10	460	4.0	40.0
10	461	4.0	44.0
10	462	4.0	48.0
10	463	4.0	52.0
10	464	4.0	56.0
10	465	4.0	60.0
10	466	4.0	64.0
10	467	4.0	68.0
10	468	4.0	72.0
10	469	4.0	76.0
10	470	4.0	80.0
10	471	4.0	84.0
10	472	4.0	88.0
10	473	4.0	92.0
10	474	4.0	96.0
10	475	4.0	100.0
10	476	4.0	104.0
10	477	4.0	108.0
10	478	4.0	112.0
10	479	4.0	116.0
10	480	4.0	120.0
10	481	4.0	124.0
10	482	4.0	128.0
10	483	4.0	132.0
10	484	4.0	136.0
10	485	4.0	140.0
10	486	4.0	144.0
10	487	4.0	148.0
10	488	4.0	152.0
10	489	4.0	156.0
10	490	4.0	160.0
10	491	4.0	164.0
10	492	4.0	168.0
10	493	4.0	172.0
10	494	4.0	176.0
10	495	4.0	180.0
10	496	4.0	184.0
10	497	4.0	188.0
10	498	4.0	192.0
10	499	4.0	196.0
10	500	4.0	200.0
10	501	4.0	204.0
10	502	4.0	208.0
10	503	4.0	212.0
10	504	4.0	216.0
10	505	4.0	220.0
10	506	4.0	224.0
10	507	4.0	228.0
10	508	4.0	232.0
10	509	4.0	236.0
10	510	4.0	240.0
10	511	4.0	244.0
10	512	4.0	248.0
10	513	4.0	252.0
10	514	4.0	256.0
10	515	4.0	260.0
10	516	4.0	264.0
10	517	4.0	268.0
10	518	4.0	272.0
10	519	4.0	276.0
10	520	4.0	280.0
10	521	4.0	284.0
10	522	4.0	288.0
10	523	4.0	292.0
10	524	4.0	296.0
10	525	4.0	300.0
10	526	4.0	304.0
10	527	4.0	308.0
10	528	4.0	312.0
10	529	4.0	316.0
10	530	4.0	320.0
10	531	4.0	324.0
10	532	4.0	328.0
10	533	4.0	332.0
10	534	4.0	336.0
10	535	4.0	340.0
10	536	4.0	344.0
10	537	4.0	348.0
10	538	4.0	352.0
10	539	4.0	356.0
10	540	4.0	360.0
10	541	4.0	364.0
10	542	4.0	368.0
10	543	4.0	372.0
10	544	4.0	376.0
10	545	4.0	380.0
10	546	4.0	384.0
10	547	4.0	388.0
10	548	4.0	392.0
10	549	4.0	396.0
10	550	4.0	400.0
10	551	4.0	404.0
10	552	4.0	408.0
10	553	4.0	412.0
10	554	4.0	416.0
10	555	4.0	420.0
10	556	4.0	424.0
10	557	4.0	428.0
10	558	4.0	432.0
10	559	4.0	436.0
10	560	4.0	440.0
10	561	4.0	444.0
10	562	4.0	448.0
10	563	4.0	452.0
10	564	4.0	456.0
10	565	4.0	460.0
10	566	4.0	464.0
10	567	4.0	468.0
10	568	4.0	472.0
10	569	4.0	476.0
10	570	4.0	480.0
10	571	4.0	484.0
10	572	4.0	488.0
10	573	4.0	492.0
10	574	4.0	496.0
10	575	4.0	500.0
10	576	4.0	504.0
10	577	4.0	508.0
10	578	4.0	512.0
10	579	4.0	516.0
10	580	4.0	520.0
10	581	4.0	524.0
10	582	4.0	528.0
10	583	4.0	532.0
10	584	4.0	536.0
10	585	4.0	540.0
10	586	4.0	544.0
10	587	4.0	548.0
10	588	4.0	552.0
10	589	4.0	556.0
10	590	4.0	560.0
10	591	4.0	564.0
10	592	4.0	568.0
10	593	4.0	572.0
10	594	4.0	576.0
10	595	4.0	580.0
10	596	4.0	584.0
10	597	4.0	588.0
10	598	4.0	592.0
10	599	4.0	596.0
10	600	4.0	600.0
10	601	4.0	604.0
10	602	4.0	608.0
10	603	4.0	612.0
10	604	4.0	616.0
10	605	4.0	620.0
10	606	4.0	624.0
10	607	4.0	628.0
10	608	4.0	632.0
10	609	4.0	636.0
10	610	4.0	640.0
10	611	4.0	644.0
10	612	4.0	648.0
10	613	4.0	652.0
10	614	4.0	656.0
10	615	4.0	660.0
10	616	4.0	664.0
10	617	4.0	668.0
10	618	4.0	672.0
10	619	4.0	676.0
10	620	4.0	680.0
10	621	4.0	684.0
10	622	4.0	688.0
10	623	4.0	692.0
10	624	4.0	696.0
10	625	4.0	700.0
10	626	4.0	704.0
10	627	4.0	708.0
10	628	4.0	712.0
10	629	4.0	716.0
10	630	4.0	720.0
10	631	4.0	724.0
10	632	4.0	728.0
10	633	4.0	732.0
10	634	4.0	736.0
10	635	4.0	740.0
10	636	4.0	744.0
10	637	4.0	748.0
10	638	4.0	752.0
10	639	4.0	756.0
10	640	4.0	760.0
10	641	4.0	764.0
10	642	4.0	768.0
10	643	4.0	772.0
10	644	4.0	776.0
10	645	4.0	780.0
10	646	4.0	784.0
10	647	4.0	788.0
10	648	4.0	792.0
10	649	4.0	796.0
10	650	4.0	800.0
10	651	4.0	804.0
10	652	4.0	808.0
10	653	4.0	812.0
10	654	4.0	816.0
10	655	4.0	820.0
10	656	4.0	824.0
10	657	4.0	828.0
10	658	4.0	832.0
10	659	4.0	836.0
10	660	4.0	840.0
10	661	4.0	844.0
10	662	4.0	848.0
10	663	4.0	852.0
10	664	4.0	856.0
10	665	4.0	860.0
10	666	4.0	864.0
10	667	4.0	868.0
10	668	4.0	872.0
10	669	4.0	876.0
10	670	4.0	880.0
10	671	4.0	884.0
10	672	4.0	888.0
10	673	4.0	892.0
10	674	4.0	896.0
10	675	4.0	900.0
10	676	4.0	904.0
10	677	-1.0	903.0
10	678	-1.0	902.0
10	679	9.0	911.0
10	680	9.0	920.0
